EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES737283	TRT259
ES737284	TRT259
ES737285	TRT259
ES737287	TRT259
ES737289	TRT259
ES737291	TRT259
ES737306	TRT259
ES737313	TRT259
ES737319	TRT259
ES737329	TRT259
ES737334	TRT259
ES737361	TRT259
ES737363	TRT259
ES737375	TRT259
ES739581	TRT262
ES739586	TRT262
ES739591	TRT262
ES739592	TRT262
ES739602	TRT262
ES739610	TRT262
ES739618	TRT262
ES739621	TRT262
ES739624	TRT262
ES739634	TRT262
ES739637	TRT262
ES739643	TRT262
ES739654	TRT262
ES739661	TRT262
ES739662	TRT262
ES739678	TRT262
ES739683	TRT262
ES739686	TRT262
ES739689	TRT262
ES739696	TRT262
ES739702	TRT262
ES739727	TRT262
ES739730	TRT262
ES739732	TRT262
ES739733	TRT262
ES739747	TRT262
ES739750	TRT262
ES739755	TRT262
ES739757	TRT262
ES739759	TRT262
ES739761	TRT262
ES739768	TRT262
ES847485	TRT1789
ES847488	TRT1789
ES847490	TRT1788
ES847510	TRT1787
ES847512	TRT1789
ES847515	TRT1789
ES847517	TRT1788
ES847523	TRT1788
ES847538	TRT1788
ES847540	TRT1787
ES847548	TRT1789
ES847550	TRT260
ES847558	TRT260
ES847566	TRT260
ES847569	TRT260
ES847591	TRT260
ES847594	TRT260
ES847597	TRT260
ES847598	TRT260
ES847600	TRT260
ES847603	TRT260
ES847607	TRT260
ES847621	TRT260
ES847636	TRT260
ES847641	TRT1788
ES847652	TRT1787
ES847659	TRT1788
ES847664	TRT1787
ES847668	TRT1788
ES847678	TRT1789
ES847683	TRT1788
ES847692	TRT1788
ES847697	TRT1787
ES846182	TRT260
ES846183	TRT260
ES846213	TRT260
ES846218	TRT260
ES846221	TRT260
ES846226	TRT260
ES846232	TRT260
ES846260	TRT260
ES846284	TRT260
ES846293	TRT260
ES846300	TRT260
ES846315	TRT260
ES846324	TRT260
ES846330	TRT260
ES846332	TRT260
ES846335	TRT260
ES846342	TRT260
ES846352	TRT260
ES799471	TRT260
ES799480	TRT260
ES799482	TRT260
ES799483	TRT260
ES799489	TRT260
ES799492	TRT260
ES799503	TRT260
ES799506	TRT260
ES799513	TRT260
ES799531	TRT260
ES799533	TRT260
ES799539	TRT260
ES799553	TRT260
ES799554	TRT260
ES799561	TRT260
ES799564	TRT260
ES799577	TRT260
ES799598	TRT260
ES799599	TRT260
ES799602	TRT260
ES799604	TRT260
ES799619	TRT260
ES799621	TRT260
ES799634	TRT260
ES799643	TRT260
ES799647	TRT260
ES799650	TRT260
ES799655	TRT260
ES799658	TRT260
ES799661	TRT260
ES799673	TRT260
ES739780	TRT262
ES739781	TRT262
ES739782	TRT262
ES739786	TRT262
ES739792	TRT262
ES740458	TRT260
ES740468	TRT260
ES740470	TRT260
ES740473	TRT260
ES740478	TRT260
ES740479	TRT260
ES740489	TRT260
ES740490	TRT260
ES740492	TRT260
ES740499	TRT260
ES740512	TRT260
ES740516	TRT260
ES740523	TRT260
ES740530	TRT260
ES740534	TRT260
ES740539	TRT260
ES740559	TRT260
ES740564	TRT260
ES740571	TRT260
ES740583	TRT260
ES740592	TRT260
ES844748	TRT260
ES844764	TRT260
ES844767	TRT260
ES844770	TRT260
ES844775	TRT260
ES844784	TRT260
ES844797	TRT260
ES844806	TRT260
ES844807	TRT260
ES844811	TRT260
ES844824	TRT260
ES844830	TRT260
ES844831	TRT260
ES844841	TRT260
ES844874	TRT260
ES844876	TRT260
ES844887	TRT260
ES844892	TRT260
ES844904	TRT260
ES844906	TRT260
ES844912	TRT260
ES844916	TRT260
ES844917	TRT260
ES844922	TRT260
ES847253	TRT1788
ES847259	TRT1788
ES847273	TRT1787
ES847275	TRT1789
ES847277	TRT1788
ES847293	TRT1789
ES847297	TRT1787
ES847298	TRT1788
ES847300	TRT1787
ES847327	TRT1787
ES847331	TRT1788
ES847337	TRT1788
ES847338	TRT1789
ES847345	TRT1787
ES847355	TRT1788
ES847357	TRT1787
ES847377	TRT1789
ES847383	TRT1789
ES847388	TRT1788
ES847390	TRT1787
ES847393	TRT1787
ES847401	TRT1789
ES847409	TRT1788
ES847417	TRT1787
ES847428	TRT1789
ES847444	TRT1787
ES847449	TRT1789
ES847451	TRT1788
ES847454	TRT1788
ES847457	TRT1788
ES847462	TRT1787
ES847466	TRT1788
ES847472	TRT1788
ES845132	TRT260
ES845139	TRT260
ES845143	TRT260
ES845170	TRT260
ES845172	TRT260
ES845178	TRT260
ES845184	TRT260
ES845185	TRT260
ES845189	TRT260
ES845190	TRT260
ES845195	TRT260
ES845206	TRT260
ES845210	TRT260
ES845213	TRT260
ES845215	TRT260
ES845221	TRT260
ES845223	TRT260
ES845236	TRT260
ES845263	TRT260
ES845264	TRT260
ES845270	TRT260
ES845285	TRT260
ES845292	TRT260
ES845570	TRT260
ES845574	TRT260
ES845578	TRT260
ES845580	TRT260
ES845583	TRT260
ES845592	TRT260
ES845617	TRT260
ES845621	TRT260
ES845623	TRT260
ES845629	TRT260
ES845637	TRT260
ES845654	TRT260
ES845656	TRT260
ES845672	TRT260
ES845676	TRT260
ES845680	TRT260
ES845684	TRT260
ES845691	TRT260
ES845709	TRT260
ES845714	TRT260
ES845718	TRT260
ES845729	TRT260
ES845730	TRT260
ES845732	TRT260
ES845753	TRT260
ES845769	TRT260
ES845772	TRT260
ES845779	TRT260
ES845793	TRT260
ES845796	TRT260
ES845801	TRT260
ES845813	TRT260
ES845831	TRT260
ES845839	TRT260
ES845840	TRT260
ES845851	TRT260
ES845857	TRT260
ES840212	TRT260
ES840219	TRT260
ES840222	TRT260
ES840225	TRT260
ES840226	TRT260
ES840230	TRT260
ES840236	TRT260
ES840256	TRT260
ES840260	TRT260
ES840264	TRT260
ES840272	TRT260
ES840280	TRT260
ES840282	TRT260
ES840292	TRT260
ES840293	TRT260
ES840299	TRT260
ES840304	TRT260
ES846829	TRT1789
ES846844	TRT1789
ES846849	TRT1788
ES846853	TRT1789
ES846854	TRT1787
ES846855	TRT1788
ES846857	TRT1787
ES846861	TRT1788
ES846864	TRT1788
ES846876	TRT1788
ES846894	TRT1788
ES846910	TRT1789
ES846925	TRT1789
ES846926	TRT1787
ES846976	TRT1789
ES846979	TRT1789
ES846983	TRT1787
ES846993	TRT1788
ES846995	TRT1787
ES847006	TRT1789
ES847014	TRT1788
ES847017	TRT1788
ES847027	TRT1789
ES847029	TRT1788
ES1038548	TRT262
ES1038551	TRT262
ES1038567	TRT262
ES1038587	TRT262
ES1038588	TRT262
ES1038602	TRT262
ES1038609	TRT262
ES1038617	TRT262
ES1038632	TRT262
ES1038636	TRT262
ES1038650	TRT262
ES1038664	TRT262
ES1038670	TRT262
ES1038672	TRT262
ES1038685	TRT262
ES1038689	TRT262
ES1038692	TRT262
ES1038693	TRT262
ES1038714	TRT262
ES1038715	TRT262
ES1038723	TRT262
ES1038731	TRT262
ES1038739	TRT262
ES1038752	TRT262
ES1038762	TRT262
ES1038775	TRT262
ES1038776	TRT262
ES1038777	TRT262
ES1038790	TRT262
ES1038793	TRT262
ES1038794	TRT262
ES1039685	TRT2364
ES1038818	TRT262
ES1038853	TRT262
ES1038864	TRT262
ES1038868	TRT262
ES1038888	TRT262
ES1038893	TRT262
ES1038917	TRT262
ES1038970	TRT262
ES1039000	TRT262
ES1039007	TRT262
ES1039024	TRT262
ES1039027	TRT262
ES1039034	TRT262
ES1039041	TRT262
ES1039046	TRT262
ES1039049	TRT262
ES1039061	TRT262
ES1039072	TRT262
ES1039084	TRT262
ES1039387	TRT2363
ES1039391	TRT2363
ES1039400	TRT2363
ES1039417	TRT2364
ES1039477	TRT2364
ES1039482	TRT2364
ES1039485	TRT2364
ES1039498	TRT2364
ES1039502	TRT2364
ES1039516	TRT2364
ES1039517	TRT2364
ES1039518	TRT2364
ES1039533	TRT2364
ES1039537	TRT2364
ES1039540	TRT2364
ES1039543	TRT2364
ES1039553	TRT2364
ES1039568	TRT2364
ES1039571	TRT2364
ES1039577	TRT2364
ES1039579	TRT2364
ES1039598	TRT2364
ES1039599	TRT2364
ES1039611	TRT2364
ES1039628	TRT2364
ES1039634	TRT2364
ES1039637	TRT2364
ES1039645	TRT2364
ES1039667	TRT2364
ES1039674	TRT2364
ES1039677	TRT2364
ES1015802	TRT262
ES1015804	TRT262
ES1015810	TRT262
ES1015818	TRT262
ES1015823	TRT262
ES1015831	TRT262
ES1015844	TRT262
ES1015853	TRT262
ES1015855	TRT262
ES1015938	TRT262
ES1015951	TRT262
ES1015955	TRT262
ES1015964	TRT262
ES1015966	TRT262
ES1015975	TRT262
ES1015976	TRT262
ES1015992	TRT262
ES1016005	TRT262
ES1016024	TRT262
ES1016025	TRT262
ES1016026	TRT262
ES1016049	TRT262
ES844603	TRT260
ES844611	TRT260
ES844628	TRT260
ES844647	TRT260
ES844648	TRT260
ES844649	TRT260
ES844671	TRT260
ES844679	TRT260
ES844697	TRT260
ES844710	TRT260
ES844722	TRT260
ES844724	TRT260
ES1016051	TRT262
ES1016064	TRT262
ES1016067	TRT262
ES1016079	TRT262
ES1016083	TRT262
ES1016092	TRT262
ES1016111	TRT262
ES1016117	TRT262
ES1016118	TRT262
ES1016120	TRT262
ES1016124	TRT262
ES1016136	TRT262
ES1016146	TRT262
ES1016158	TRT262
ES1016163	TRT262
ES1015715	TRT262
ES1015731	TRT262
ES1015742	TRT262
ES1015752	TRT262
ES1015757	TRT262
ES1015761	TRT262
ES1015768	TRT262
ES1015769	TRT262
ES1015780	TRT262
ES1015784	TRT262
ES768265	TRT260
ES768290	TRT260
ES768299	TRT260
